col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
78.4601112846156,214.318216959734,214.318216959734,231.87755801131937,157.7985049973424,232.3037494374125,226.161802432272,203.75872268001945,165.4691888056601,218.5580401296419,204.45710406551515,177.91364753766874,162.24864327168976,197.71704523759678,180.91918280087904,148.78770166756053,154.4684876838921,176.0917367443664,164.084295392634,139.21604357235498,power6501.png,power
131.8421086425195,302.1365651443298,302.1365651443298,343.29566275671004,232.1984662718833,359.61114223763616,400.050727585589,407.72165865307255,221.13988030469554,354.6900971404599,375.03037862787374,367.4265823068963,214.70960124493297,326.21527592415947,337.93009408443555,329.6817849777009,207.7923963719493,290.9761147621875,298.2535193043388,286.74319240835644,power2460.png,power
65.77284866299394,157.66450886074813,157.66450886074813,166.38985968869207,120.44597490226585,169.224716274988,160.3238407129304,143.811865122224,115.9259549035241,172.7562687765151,159.13391624051022,136.48029240809393,111.87053684443413,161.9360154468471,147.15928961729637,125.44550293813245,107.1944522518348,142.24967412359115,131.56283723570604,113.5303669941366,power4001.png,power
85.65610277457137,179.60670541984192,179.60670541984192,198.9426648924226,195.39599691266574,272.31982913538525,271.8814661745212,253.48491303042704,181.1214441599919,249.87795917419305,230.98483709648204,205.21962365896096,161.56860962591804,218.83725400721352,201.89387388345895,177.92867449958146,142.37349857211845,191.14221354469436,177.05392731308422,155.42789615224197,power2975.png,power
53.72379452954434,133.7749351072587,133.7749351072587,158.272159359324,107.98241070562602,149.13697188372086,147.0848703161357,135.99336294517863,100.81425815570897,146.8997258543822,140.2091539946547,126.80444092389241,93.58386623469161,133.24165277646125,125.02740712681198,110.1576339234903,84.9223977417555,109.84786438813079,104.65262118796954,93.02834128832012,power3918.png,power
75.42857082345398,161.4102140245974,161.4102140245974,179.41224606547433,132.64863938639687,165.53784432037799,159.88717507578596,145.45786795963173,106.9552515283807,153.22606247353363,134.0219463643372,104.27949627536688,98.72691323339852,149.00359562709366,129.88489800758921,99.15431465800205,105.36103232181922,147.5577950629043,130.69131031294285,103.63759670609393,power6761.png,power
89.47110416346824,201.75630860407577,201.75630860407577,211.5606093239038,163.37982310697282,210.00003825604017,208.42366429304317,198.71859188151586,154.4603445465978,191.10314400250698,187.4238028420024,177.901741731582,140.6245874311357,164.6390487166926,158.75922249106014,144.4476832810331,126.4351279569399,144.63844936905656,140.44200735659052,127.8343348438086,power4449.png,power
78.59774212365578,147.5791497317475,147.5791497317475,173.29178847853666,143.79788721941227,184.50767931499442,210.80325144059987,219.6763899164136,126.1708271540216,188.61701920687992,185.0428064760509,169.7423599855649,118.25656425401591,174.70051285532227,163.89357084491692,150.93496311702128,115.02240598388441,156.13144428159123,147.64041477991154,133.1407093143941,power2214.png,power
56.447073661131704,102.28993104521776,102.28993104521776,105.91713181604405,124.94828041354907,169.69067877606665,181.43779761088135,169.42051531713904,117.31919937947727,167.3167072069708,154.9269704657321,135.25098766391977,110.03912004060429,153.24052371472732,139.916240978179,123.59743973917568,103.94117418638274,142.11228804812214,132.585008291084,117.19257809824882,power2252.png,power
57.41337274700256,135.38648202253978,135.38648202253978,148.47004528435292,113.9468198204173,145.4235111267274,145.4686698422943,138.45978526571955,111.76060449096528,133.9153161675174,133.75420081868864,125.64477168749087,105.79735895954862,120.38383910983616,119.1809859554821,110.49974319347255,100.24314904401878,107.83507317904915,105.61899648761845,98.48536301942957,power5575.png,power
50.55384971840873,129.7599379379334,129.7599379379334,151.1767562291137,119.33922621023234,151.09408605495975,162.5136299315786,163.711500435847,101.15205991308164,134.9774218562749,144.60745649024986,144.36136874333772,90.01789209284506,128.41641688552858,140.50833869395095,140.85658537562733,85.94625159667747,119.79177083375815,133.2398909415738,133.7371078865955,power2000.png,power
117.74387460395008,220.22209462238874,220.22209462238874,240.3470693526494,238.4225080657901,334.485691838812,363.0904486567642,360.94665901510893,220.1815676040379,325.11473381046306,328.6367820311425,311.75521455578206,204.88610314085426,293.0898253889358,295.7439551868041,282.7807301420963,190.86532856963177,267.2374696929935,278.06065556812524,266.6304194277046,power1806.png,power
68.08468591518162,177.45121749199888,177.45121749199888,198.7049446696057,148.3675382179014,204.11431320949282,201.0938903311529,186.21883637654747,148.3547992748284,189.83884915263968,181.0893560635528,164.56988086397303,141.93822423472182,168.87341183786748,161.44664239901047,143.83467263329885,131.50428089881862,148.44664792380024,143.47445228861525,131.149584946045,power5991.png,power
97.61917734407731,194.96108063792266,194.96108063792266,217.62666761665457,168.56689541118766,208.95641598423518,212.8608513395472,203.79410525274994,144.2647341305878,192.41899199959138,193.86948326932168,185.03393620446812,123.65679857675562,160.31089736283363,163.2789395203968,156.6603581735876,105.81289989506831,133.33812511695317,138.7694983764943,138.3159806286604,power4466.png,power
49.865309658027556,109.12373528236488,109.12373528236488,124.60040160352773,99.70596532120399,152.0147360627515,165.20287443808255,166.10182438929195,91.12945862408259,143.30741041773518,143.7909154637015,134.61403651558783,85.30465731336984,125.82872158854661,120.38082042715531,108.31810831851148,80.53140254155767,111.04155273895685,106.73520373605287,96.53904821629105,power0285.png,power
58.873662608160586,129.7508768005771,129.7508768005771,142.82455521835402,108.71979602045387,141.60207765290826,151.4997947248742,155.46685199693624,102.31672384602363,113.97619732219309,104.53959863705532,95.68527747055619,91.54933860638624,97.69828535952703,88.42317055703066,79.61894193928302,81.92849027650523,91.88662860644035,82.184098588776,73.62086309778824,power0074.png,power
87.75531747841069,209.42002302536693,209.42002302536693,222.2490687127294,171.58674587212255,221.56844201165484,219.83691797342283,206.7114589681814,159.83471124769025,208.11505226012054,204.91307738739835,195.59411192101527,147.38012931872976,185.66397703828372,185.68060300490302,177.70208635408272,131.06000111658025,162.57940875083474,164.2043287619274,157.11688541974794,power4238.png,power
76.41415969937358,195.4610425598855,195.4610425598855,225.33343053143992,132.66777068168233,210.15856706794523,228.83030607884578,227.6089233689138,125.54033258216498,201.83970227231598,206.80293477528807,196.631267687296,120.28107918323889,182.02830807136232,188.2315959519179,178.82650117752127,112.4961117691237,155.4904935111274,164.41885254627624,160.1834896919913,power5258.png,power
67.78068112753141,137.10817278874057,137.10817278874057,160.79462409051112,138.8278572070243,184.2324924499156,210.71811012279454,210.82806288312324,123.65631612490567,186.14092574245075,185.13013926523033,166.27156574277322,115.44287500816824,171.28859533479226,160.38448176402528,141.91984416224085,112.22136079945167,154.82089789921577,143.92643396761818,123.65515013862519,power2220.png,power
151.360446602047,324.40669097719706,324.40669097719706,358.9868315445842,309.72481517755153,445.0489680091387,495.0065937158334,499.8574015465243,288.02764308666895,438.6005419470527,453.1879400351541,433.81797065623584,275.0588891676998,405.52407126117714,409.0459455622438,387.0034824837272,260.88228351346083,359.983479469183,366.62248814544057,341.82874612235946,power2556.png,power
109.90170662468452,207.10232320380797,207.10232320380797,219.93218630563823,228.01783924697574,319.1419137926089,348.37430899204475,342.6991418646517,209.49842126988733,309.49111051102767,312.8989822333401,295.4152575623769,194.83311821558985,278.46802897292696,281.56973546140244,268.84539160620756,180.62277016200684,249.54711807938025,254.52023565667926,238.8228651727648,power1799.png,power
63.371436935844166,133.2504886683991,133.2504886683991,140.97985925961729,132.8287401183953,166.70254760693854,149.4773298302348,132.39688589045792,119.67461701398437,162.2301224111352,144.20541202923621,123.8532060194306,107.26160354357022,146.5092435869908,130.6515916417069,110.79884606168349,98.60942792432155,126.07104851364792,113.1580265027619,96.18871392358892,power4291.png,power
57.50248074643509,146.95450793577442,146.95450793577442,167.67815517768932,124.83434388353429,160.13764632790446,161.4968344357149,155.50875548098108,124.71575205294779,138.693157091167,135.70846043472153,126.9525859772402,117.0861438928777,121.81568064589268,118.16677284402503,107.12417956481761,109.14775217500379,110.3491316166077,104.63305757579013,93.62896177616065,power5960.png,power
66.25124477662779,124.13422725670009,124.13422725670009,131.35290565338877,145.75297128361075,187.3116255450041,170.2022078853739,147.5039540281859,136.36400132644087,165.14661466090948,142.99959872250759,122.55825194594809,125.92477227462855,143.54811909403878,124.98610922180372,105.37867012512037,118.42133851455463,129.0626420178352,112.72687312878344,96.85906071486029,power2769.png,power
86.19495086750256,201.78842583547623,201.78842583547623,208.682083153764,166.48859501672945,206.20374326639595,190.01000527931848,168.8024808204002,151.64004473956058,179.2072006863251,161.73528976027916,140.52345383019755,135.27034719455241,154.08175445653728,139.92161451356475,118.42780984684691,120.50318847923472,132.43598139877304,119.46559274230862,100.69478854939925,power4334.png,power
63.85884857823798,186.73606747224161,186.73606747224161,214.8738395543992,151.74067111555203,207.1176772857699,204.90077318348068,188.85599522652586,155.6503045605229,190.4706033868038,176.92830542058343,154.9887449391171,150.24047832598112,174.86015675317984,161.30918452230455,136.32029694468932,141.86598138803308,156.40771555273218,148.80364869862282,131.5580459148794,power6443.png,power
78.09946733624977,180.57677493782379,180.57677493782379,201.46061893405735,141.5323282430848,197.28601905786576,201.40139178930883,190.35811560294346,134.26674001512225,185.46326348817107,183.36341338706495,174.1962072480871,125.49978900074684,163.9224534875846,164.9834064019164,155.1220271057213,117.02356988501893,142.86223181273843,146.6844000812709,142.86439656049308,power4913.png,power
86.59576036782774,220.67452984001244,220.67452984001244,248.00480412254066,190.1007115199711,242.98462462805463,231.89224430473448,214.96307711732496,186.72565840521094,215.79524095049032,201.73032616158955,183.8485832714516,172.66596810820138,190.33866309353178,180.8163702718975,164.84163531913978,156.52256602230105,164.72903392987646,157.86189753433553,146.32646418769062,power6209.png,power
82.61313199975801,217.95973002001966,217.95973002001966,243.14160271241488,187.91976600534392,239.51152612930488,227.47966257636796,207.89993757377178,184.58128078539542,214.26954683170752,199.6014871251985,179.3715160908254,171.66291895844586,190.44670874437773,179.5928245977372,162.27149601688495,157.30279085773856,165.827898323343,157.39147880307894,145.57635272939172,power6210.png,power
109.84923942117005,251.70021547993724,251.70021547993724,279.3312263951078,243.79912727174133,355.4850588927426,377.99450946030146,359.63456463316436,227.22676049533223,349.9263848140259,324.3277178761724,286.4592091226441,217.06334287134433,329.6780376355705,305.26625167417785,269.3542220903997,208.3934267451783,304.605766744512,293.73612937691496,264.74745773605315,power1627.png,power
53.522068565729356,109.71216520088306,109.71216520088306,122.99147528842468,141.59860645891735,156.65247523039528,137.86683392660814,121.40606966817343,127.09129766006812,155.4327267794611,132.2126893043714,113.64400626491197,111.0619412041778,146.09210979605984,124.27155660982899,103.69044883698552,100.26688956050839,122.82866664421702,106.21846170491266,88.15053950700927,power4297.png,power
97.7566812756846,224.8608990139914,224.8608990139914,239.32926957004614,188.5584341801678,249.96180347929283,247.3427910902558,230.86036424634597,175.44947320450623,229.1850866447934,224.16509380795264,209.3416869980397,160.17029375449027,199.32808329623592,194.99158585408637,178.21993537859942,142.90441671848546,174.97922870627974,173.24493706702899,158.1877985525607,power4493.png,power
65.14459400228026,157.03793902187005,157.03793902187005,170.037718920073,114.32190152102163,175.51808871094232,177.42798422269362,164.8223590669802,111.42122184549568,172.9519397030533,168.7580608106727,154.1412966027775,109.97793740324477,161.1109482006893,155.48254271417335,141.4583034868895,104.85325254475407,141.5020952493203,139.76833849942432,129.54537540312,power3625.png,power
83.9235628980421,217.61145294387782,217.61145294387782,230.47178428023875,176.75186282016807,241.67582376794363,219.5557242173165,191.6033725295619,178.52703440394478,232.3672618987027,212.26093491634532,187.3621226570186,173.443113356524,214.17700664988072,196.87830610456373,170.02784459715184,163.52483040899008,192.62561647153953,179.80051870272212,158.06432483143752,power6145.png,power
121.56095482283496,277.24668165388687,277.24668165388687,284.63707591878085,229.99218135349835,304.18150159006893,296.608370745605,277.3486957869726,213.7457126223858,275.66925753802263,267.86361687873864,246.7610247997799,192.63961228390107,241.67124550371787,235.02304783639212,214.66268210828872,170.53677019073004,212.76259844543014,210.65477061690015,192.1857946612093,power4496.png,power
92.69740321363967,215.9708432036336,215.9708432036336,247.20760975735433,167.01414477622578,233.59682739809924,248.75804917780064,244.6240124243483,153.5288118525071,214.71581540407817,222.40792762197327,219.10007207325083,141.46211800748404,184.98595262083342,189.54841347170085,180.8381654134461,132.61739068446371,159.17339179387207,161.97300449348216,157.3094224492611,power4665.png,power
80.26330194624745,195.5529165312173,195.5529165312173,237.51710071973207,143.41730898834322,237.14613348624175,278.3965375567627,286.81773876002967,126.18491306543207,239.43876971911953,269.6117689180822,266.96523653285004,124.0192747558662,229.59434593012395,251.14898265465197,248.17935124040835,126.57470751930964,206.72729586568605,227.79022075487168,229.12655786489637,power2358.png,power
75.01638917661255,187.98841983849388,187.98841983849388,210.04421716097372,136.06728582206773,204.49874217611273,211.91742766771085,202.37231370445613,135.44487578215222,193.5543370642016,191.78555241222676,178.69649768776634,132.124515388944,174.7005374613314,174.07972475527757,162.2795561058858,124.85524422259564,149.57193981927261,151.6131873109107,145.5394234691304,power4823.png,power
42.70846158949875,108.92688025252002,108.92688025252002,131.53130786732558,117.19302169231827,125.86977301754325,127.04975391534961,129.0627959736728,118.0800360939081,133.32095749370214,131.6955043071145,129.34596399787793,114.17268128484726,130.18251036534554,130.945345908577,129.30265606526197,107.71737061776913,121.13552399009318,126.86149428145589,128.66373297262137,power3263.png,power
128.5964446293732,294.4926272524909,294.4926272524909,327.40372252222096,237.24161226416,356.5953362657206,399.174819998081,412.1754033173529,227.56097421930934,349.4952522132543,375.6824347791395,375.15905875570445,218.07264104328078,315.5293751636002,333.89875188191286,333.5832846033269,206.7924674057476,277.88360230433835,292.93476425789277,291.1234983187497,power2459.png,power
74.70186558695663,200.27083916642493,200.27083916642493,228.97788460135308,170.66326719442063,217.32771522278605,212.5504358501612,196.83522086593038,168.7430508446859,196.6868419321242,188.23426614582138,171.9379610438293,155.32425138359946,171.12602709856716,163.32934854775706,143.64632798794335,138.53369268064247,145.27254637801067,140.0637429775738,127.38758477403178,power6189.png,power
60.181561851569725,147.2244634219975,147.2244634219975,165.13801356430557,105.38637958405423,146.5725641789515,135.03313550641968,118.04362597532264,99.04926232284386,142.02142648362246,129.88202091033273,113.02411520759321,96.10907293517357,132.40474479489683,120.2039226493832,103.63632006675093,94.19100874167987,122.23225961539106,112.34871046495614,97.96524895771002,power3950.png,power
119.39341573279016,293.6950634139033,293.6950634139033,342.3661741066983,199.5719594775571,327.639752158989,354.1372975692748,352.8998489244903,203.804531583953,313.81045418840245,318.5875054589544,301.5589506566568,203.71428495386837,284.01492084735787,286.23660589209356,268.0908887516394,201.47057332533828,244.53797342618702,248.06466661844044,238.2495109618835,power4867.png,power
72.7337073344501,178.96229945072238,178.96229945072238,183.97573085087987,133.016657713324,169.6746669009247,151.48506992240814,132.00961791770806,124.40648829634422,160.4243387919752,143.60706896065867,123.88012503512505,119.93589873905276,146.90953609355608,131.86786336007398,113.1886659345917,116.54950214046097,133.86986108961085,120.13466355320365,105.23864787077699,power4148.png,power
49.65746020777491,166.64849279282598,166.64849279282598,198.06259537824238,156.9595619537508,200.44855237805007,215.3129789907256,221.5919226508813,143.6801680579138,196.20390438830717,215.7195587564697,223.6701410890828,123.49918102909345,189.7350487569279,214.35609432668446,225.56830540429723,104.76045357454429,176.71491660126475,205.56707549777587,222.53608974022956,power1608.png,power
124.56511695356602,323.9352256735991,323.9352256735991,385.67272670583696,309.9701783817381,412.4094938914329,456.62211445025525,479.6166020193031,281.06562213166296,383.586773990127,440.96624598972755,475.7832862392927,249.15386077547316,335.34935983994814,391.590873674221,427.21010465795837,220.99781239534917,292.138497297529,332.3964248897799,362.5343196343721,power2497.png,power
58.58965913866726,132.79501301281093,132.79501301281093,146.58122361522507,116.66865788986874,144.51064272222555,132.94144952194367,118.99678783220091,104.70844742018272,125.31430927972025,113.44317544970737,100.9670037839571,93.27519288348161,107.84421193074876,98.6361968292318,85.3623563967659,82.30856759182582,91.63268424846116,81.97527311817414,70.8373275425738,power4312.png,power
60.399837345685675,169.32559897965368,169.32559897965368,196.62104576715257,144.9804565188611,186.9088743608163,186.89506907984145,175.00257603243452,151.10899877335618,171.40931589253833,163.6258209258843,148.05075420255073,147.3771106872338,152.53811104723965,142.64918245772208,121.98252703304153,138.8512986074288,137.0348960153647,127.8840790478041,110.56934624387638,power6198.png,power
82.39883219245235,220.72771501566905,220.72771501566905,261.9427617734283,183.8117765932835,244.96121047371983,232.53635794370936,206.96686297922176,184.55091210406897,230.41235051006817,211.6763068311918,183.10572983881917,175.33410473339342,206.26052131365185,192.03638109217115,167.5619430188859,164.47989337092926,181.38385790247187,172.48667383568292,157.501176268827,power6018.png,power
29.2866711514413,92.36776071119496,92.36776071119496,111.38536268286545,111.7680248246581,131.2492784914307,126.43036417882415,120.53666507596603,110.98231128780995,128.91185696806565,126.09439439568268,122.36757218702654,104.65936357764119,126.6571012904591,126.20791057888152,123.06791140446408,96.69266549257685,116.96673326840951,120.82841978853004,122.28716185819067,power3260.png,power
90.74464638460333,198.41264664765342,198.41264664765342,207.60094154608407,149.3206719263747,196.07100982646963,197.78492422575295,184.5590931885793,137.91407212435237,194.08883698553063,188.23494603357338,173.79338966871353,132.98321698903771,182.10896829532896,174.4771668884206,156.56641992755783,129.06014137985923,170.1651926103986,166.59091030531084,154.24894747539295,power4110.png,power
60.8257853139383,152.17042422267616,152.17042422267616,170.21138480955972,105.0937250633179,164.3302391752088,170.84883143745742,166.81200904094624,101.0481932967207,157.42710318124648,156.78322852818442,143.68223458383258,96.73360146258798,140.30092899611523,139.97268505625215,129.29179658565414,90.39439544458315,119.27912757827191,121.52987539330157,116.60579050099705,power5226.png,power
84.44932640931697,180.27018193599548,180.27018193599548,190.03520950198615,147.59055813404856,181.41765259133211,175.04199272728988,163.8098378822532,131.71360287811703,158.16549688768112,151.55039737384578,139.30947739442342,113.62933784138141,131.30419511003637,123.53733907621117,107.71300445530903,98.07941507797547,106.66523357182871,97.68530560246447,81.87079706707937,power4356.png,power
79.65920727489315,215.56266827341543,215.56266827341543,226.3777952231999,125.76486681717526,229.98971048714245,247.93662506088606,241.17929155822497,125.70304484659498,232.60160953615136,236.66281732740183,217.50730626332992,134.46394094191155,220.92664517789092,215.79551158013314,193.8563410335378,138.82341308080154,195.02291033286173,193.22144980415524,179.2428635848917,power4174.png,power
70.46202673824926,175.8288742578771,175.8288742578771,185.5566426198116,153.49580903270956,205.33470911667453,186.86812966588457,161.0175099358026,148.48320966321046,185.8317736231466,167.6166118407688,145.85091108297604,137.92670132978571,162.7612866737104,147.7516160657842,123.96178162409956,123.45136493225932,137.41876400111192,124.22057851227423,104.68415550403897,power7347.png,power
77.83329655048253,177.17267850859278,177.17267850859278,191.1499169025744,143.22422257189436,189.7914910000974,182.636318491469,164.1869247880033,133.23429339268912,185.3932803832105,172.2623932890894,156.11605849157695,126.57791146663395,169.18667085597585,157.38716329931094,137.64645195418768,116.98595261784223,150.4550252458658,141.57388571880884,124.45171538229636,power4247.png,power
76.35642966520514,205.21548347330557,205.21548347330557,238.7626163617833,178.1070858444782,228.6512323695588,228.11930038925027,214.66532356734675,173.23202492977148,210.11137994844185,204.2039048860461,187.77105428295886,160.56920400202995,184.5538063372006,179.91931490218667,165.1805719646214,151.112925615414,167.29403539557998,163.13419829021498,154.72584673168177,power6281.png,power
52.2486093448799,124.48523167282707,124.48523167282707,143.31198735774936,89.3097354434222,148.98011547468406,156.7545419069214,148.17319953494797,84.6252514722634,139.13511946336783,136.84915575445197,125.71466640464034,82.40289151280437,122.31727804505731,116.32194128113815,103.75249736475315,79.95143536283392,106.36830032740676,101.53682475093566,91.2650208770141,power0380.png,power
73.23120903890137,143.6490651864728,143.6490651864728,161.25266774553,131.53760154976075,153.2879917073097,151.9927350774116,147.78452849085863,106.88163218011904,126.28303619031554,126.88295290594434,123.69173083893688,84.3612345112197,100.86509354167242,102.39621319924285,100.67535119337188,66.82257284083317,77.2432535891648,82.16691286106511,85.57295734833964,power6689.png,power
54.359393973947334,115.42251764819682,115.42251764819682,128.42470082700723,122.16480714314709,174.43580600778168,180.03564400649142,166.99050030893653,112.35178277621137,161.0194805923067,147.43809101354034,128.4130697151166,103.97006927937686,149.58418235244335,136.99050021159076,118.53492861394773,98.48489924084357,139.63113459305214,132.17533445833905,116.25144588363784,power2079.png,power
125.71295925506361,263.0632761582148,263.0632761582148,313.76114993260114,196.43528181990717,299.57609669267015,379.9164973482033,407.69987297749157,163.64304677566432,308.9137995650128,376.35430975818934,387.5564485058448,171.88770762245125,311.23071848804665,358.18799380655696,361.3063582638442,195.02833982594527,299.63020131446973,339.0820813671309,343.0547708333852,power2398.png,power
85.473794976471,241.852610486266,241.852610486266,274.2530307718802,199.21848503482263,274.2458342256008,266.58195190736035,246.09527941391335,198.07340215584753,252.69348283768457,241.1542645491702,223.53831552395334,186.35829719000054,225.4923969987493,214.02493369356515,193.36713321348606,171.31266170441015,197.65295265784496,192.16801248709382,179.26759747559933,power7388.png,power
88.12108907368597,197.42841393757453,197.42841393757453,206.85358255375144,159.59586880919758,208.06335443792958,206.6231119137275,196.36992240899062,151.96172412270536,189.26659736608352,183.07951923214324,171.42126607351284,139.9364393717387,163.50582474801178,154.48363380588165,137.32975196107373,127.44114391336873,146.66504165222037,138.8666975003481,123.64432300422014,power4450.png,power
66.85580341539372,140.25491764563577,140.25491764563577,151.90834824346018,129.740754126465,154.90774299680513,147.02308994186617,134.65920919056063,119.09311083095525,130.97760881778316,120.26219823241179,108.01592328556661,103.71941382213492,108.77880510905453,101.47549453367708,89.26550329531158,90.54349718779481,89.02041760081848,81.58998496785374,72.96028914794962,power5682.png,power
100.76835085274617,227.54699246309207,227.54699246309207,262.90992412864085,166.57928270818132,274.8013196436252,334.0382279780257,340.69938023959367,139.4354924992578,277.15405038845466,326.5153824633686,323.0625090014196,137.85580077202778,267.3024625721396,309.2623941552019,306.051003746605,147.28047377873364,247.3504182189846,283.7680857303398,285.3252642736728,power2380.png,power
89.85237229183464,192.00843388639922,192.00843388639922,216.22975341932337,176.73683322431597,230.44644375615343,227.37323025639682,211.70787627412207,162.6836575790266,206.63137033285687,199.38399226765634,183.71099951925248,144.68338874523704,177.83535675072557,171.97301313232478,156.74639924478905,125.65433880286515,156.0525621599875,153.16594854939888,139.6567535654064,power4487.png,power
97.97326056078668,273.251978016084,273.251978016084,322.7499084365337,237.16960177614848,304.0640607949397,292.5455386176992,262.66112375735906,218.68924439786858,272.6208788897852,244.67573293848395,205.02955503506874,194.82063289972672,238.69031419536898,222.877248867102,195.8324299248725,172.74659853652997,201.8889728079774,196.28244117675817,179.92446924002832,power6080.png,power
65.88308861595561,149.3919613737503,149.3919613737503,173.07031465465226,128.57444030922878,157.27617557739032,157.86629495630163,152.09545567027118,108.72240126156738,130.00012395790029,136.1720691233861,130.10129954998237,86.24733709898395,106.41617672460882,118.93087035207213,119.03172771697245,67.46635927570613,83.98718306961527,97.32644725145653,102.31438494407465,power7127.png,power
72.45383505214946,197.64052731299614,197.64052731299614,232.68307567105396,175.17827451059543,217.63463235042187,211.92854756300665,196.15211678480003,157.0491753491545,191.93470663063374,186.09802485758928,166.3466289057368,133.84217225615131,169.43587785897455,167.86297028462835,152.5321839263898,115.4262270322856,140.4932443473074,146.49863632118576,140.07236209116184,power7373.png,power
84.19242241329476,217.35005911438608,217.35005911438608,260.0879100717351,185.08480496285225,242.5472570896052,234.87747150386778,214.6613501681505,179.16318137458276,217.5394960626991,207.1665712145814,186.72671758254518,163.90583537217404,189.31015885294084,181.1018057636053,163.29189004914596,148.04688029694455,162.13629680131427,159.67018502635977,150.81425114445264,power6017.png,power
70.27989311594676,137.40626877930595,137.40626877930595,135.6416169614551,137.93768000425945,179.9270179488009,181.618388584977,171.35345192440366,121.20436542471349,170.2784311921855,169.2916284196604,160.43542536340166,107.22357322270368,141.20335877345255,141.1138275262982,135.85457266894397,96.28960516664664,120.14763860361705,122.19761242935046,119.4330583075694,power3595.png,power
80.28817622676874,175.00039119611495,175.00039119611495,187.60878367775547,154.68924544966472,178.86352768330374,176.34416977810486,170.1253801646648,142.65026900878897,153.86341471634623,152.1511669748717,144.975734993334,127.34825904457125,134.29034371099738,134.32221939749564,127.06273414804907,112.0267692744836,117.69545643465767,115.8417401670689,107.77063696324518,power5366.png,power
